ms,lp,al,be
1.347641800000000067e+01,-3.041923800000000178e+00,-3.734404199999999951e-01,7.622037099999999787e-01
1.348929200000000073e+01,-3.026179299999999905e+00,-4.597574899999999909e-01,7.419299999999999784e-01
1.344234999999999935e+01,-2.994361899999999910e+00,-4.436321400000000081e-01,7.084164899999999543e-01
1.343477400000000088e+01,-2.997992299999999943e+00,-4.259613999999999900e-01,7.180708599999999775e-01
1.345451300000000039e+01,-2.996166199999999780e+00,-4.179207999999999812e-01,7.135198200000000268e-01
1.366426300000000005e+01,-3.142326800000000198e+00,-5.507247400000000459e-01,8.404669200000000062e-01
1.363216399999999950e+01,-3.120164400000000171e+00,-5.397760600000000020e-01,8.183509599999999606e-01
1.362674499999999966e+01,-3.116374700000000164e+00,-5.092103300000000443e-01,8.420242500000000296e-01
1.353799899999999923e+01,-3.059355099999999883e+00,-4.683964500000000197e-01,7.502566800000000091e-01
1.351691899999999968e+01,-3.049255800000000072e+00,-4.692095600000000255e-01,7.644585600000000092e-01
1.343509099999999989e+01,-3.006956399999999974e+00,-4.001694599999999769e-01,7.181703999999999866e-01
1.340484900000000046e+01,-3.005370000000000097e+00,-3.441673100000000041e-01,7.129432999999999465e-01
1.343984099999999948e+01,-2.992704199999999926e+00,-4.196918399999999827e-01,7.129212099999999719e-01
1.343794499999999914e+01,-3.009237199999999834e+00,-4.096017399999999919e-01,7.163051200000000174e-01
1.329216100000000012e+01,-2.960728200000000143e+00,-3.309865300000000010e-01,6.521823799999999505e-01
1.328349700000000055e+01,-2.955182600000000104e+00,-3.301543900000000198e-01,6.472006599999999832e-01
1.324544299999999986e+01,-2.929497800000000041e+00,-2.988355999999999790e-01,6.453400900000000329e-01
1.335429399999999944e+01,-2.974616099999999985e+00,-2.920603600000000188e-01,7.023324899999999760e-01
1.314528400000000019e+01,-2.928580999999999879e+00,-2.706862400000000224e-01,5.944942699999999913e-01
1.326996499999999912e+01,-2.933139699999999905e+00,-3.192760900000000124e-01,6.516946799999999707e-01
1.360674999999999990e+01,-3.106760200000000083e+00,-4.677978400000000203e-01,8.113596100000000089e-01
1.360414300000000054e+01,-3.103733399999999865e+00,-4.800991299999999851e-01,8.238912999999999931e-01
1.358378300000000038e+01,-3.075901200000000113e+00,-4.754046200000000000e-01,8.062902100000000072e-01
1.353880799999999951e+01,-3.046447699999999870e+00,-4.323626500000000150e-01,7.854696599999999584e-01
1.353015199999999929e+01,-3.057109599999999983e+00,-4.361981600000000014e-01,7.791600199999999532e-01
1.355498799999999981e+01,-3.062925100000000178e+00,-5.098857599999999657e-01,7.553131299999999992e-01
1.353475800000000007e+01,-3.061044799999999899e+00,-4.003581199999999840e-01,7.966181799999999535e-01
1.354889299999999963e+01,-3.069316800000000178e+00,-3.889629800000000137e-01,7.902502799999999716e-01
1.361205900000000035e+01,-3.105816700000000097e+00,-5.901976399999999678e-01,7.567863200000000123e-01
1.368909000000000020e+01,-3.156054999999999833e+00,-5.110653400000000346e-01,8.761582199999999876e-01
1.351781599999999983e+01,-3.044613700000000200e+00,-5.123404000000000291e-01,7.447960099999999528e-01
1.354504000000000019e+01,-3.068708099999999828e+00,-4.796341599999999761e-01,7.645914900000000403e-01
1.356100099999999919e+01,-3.060164400000000118e+00,-4.673132899999999923e-01,7.760640699999999947e-01
1.356317999999999913e+01,-3.059900499999999912e+00,-4.623397699999999833e-01,7.751425199999999460e-01
1.353722299999999912e+01,-3.043785900000000044e+00,-3.955771699999999780e-01,7.801090200000000419e-01
1.350578400000000023e+01,-3.050865200000000055e+00,-3.390846200000000032e-01,7.991214800000000507e-01
1.320423000000000080e+01,-2.938178000000000178e+00,-2.324745300000000126e-01,6.293770499999999934e-01
1.321004699999999943e+01,-2.934247899999999909e+00,-2.435765000000000013e-01,6.382347900000000518e-01
1.319667600000000007e+01,-2.950939700000000165e+00,-2.241450000000000109e-01,6.326443800000000062e-01
1.323332300000000039e+01,-2.945339600000000058e+00,-1.990057299999999918e-01,6.572948899999999650e-01
1.335994299999999946e+01,-2.958554900000000210e+00,-3.668601899999999749e-01,6.814227299999999765e-01
1.320002000000000031e+01,-2.955168000000000017e+00,-2.615423700000000240e-01,6.109489999999999643e-01
1.321052899999999930e+01,-2.935438099999999828e+00,-2.915424200000000243e-01,6.158367000000000147e-01
1.320203200000000088e+01,-2.919004800000000177e+00,-2.978173399999999860e-01,6.210736399999999824e-01
1.326890599999999942e+01,-2.938044600000000006e+00,-3.192456300000000025e-01,6.459725400000000395e-01
1.326888800000000046e+01,-2.946181699999999903e+00,-3.199737899999999802e-01,6.491632000000000513e-01
1.336940099999999987e+01,-2.976731599999999922e+00,-3.211370599999999742e-01,7.006268399999999730e-01
1.336078000000000010e+01,-2.981715700000000080e+00,-3.428310800000000103e-01,6.971100199999999969e-01
1.338669699999999985e+01,-2.975990599999999819e+00,-3.564432900000000237e-01,6.837691999999999659e-01
1.335527500000000067e+01,-2.972925800000000063e+00,-3.648336899999999883e-01,6.859470100000000237e-01
1.335475100000000026e+01,-2.962883699999999898e+00,-3.514393900000000182e-01,6.931302000000000296e-01
1.340082199999999979e+01,-2.975894999999999957e+00,-3.704848800000000164e-01,6.934120599999999968e-01
1.338895100000000049e+01,-2.974521399999999982e+00,-3.708907799999999755e-01,6.916331300000000404e-01
1.335185399999999944e+01,-2.975407199999999808e+00,-3.792191599999999996e-01,6.715714299999999692e-01
1.324384399999999928e+01,-2.942086900000000060e+00,-2.585935799999999896e-01,6.590580900000000408e-01
1.325815000000000055e+01,-2.940133200000000002e+00,-2.640758300000000114e-01,6.494154699999999947e-01
1.323774099999999976e+01,-2.939719699999999936e+00,-2.514367499999999866e-01,6.548220599999999836e-01
1.323653700000000022e+01,-2.960870200000000008e+00,-2.620071700000000114e-01,6.357541100000000389e-01
1.328685600000000022e+01,-2.943907400000000063e+00,-2.999401099999999820e-01,6.527837800000000357e-01
1.339284699999999972e+01,-2.974249899999999780e+00,-3.696323499999999984e-01,7.079596999999999696e-01
1.330982700000000030e+01,-2.933685600000000004e+00,-3.770832800000000207e-01,6.573071999999999804e-01
1.329707299999999925e+01,-2.972125899999999987e+00,-3.211961899999999925e-01,6.472538300000000300e-01
1.331612800000000085e+01,-2.956386499999999806e+00,-2.857113499999999751e-01,6.760813500000000253e-01
1.327759600000000084e+01,-2.956974499999999839e+00,-3.325882000000000005e-01,6.514518500000000545e-01
1.334078000000000053e+01,-2.981393000000000182e+00,-3.125737399999999888e-01,6.955742000000000314e-01
1.336349300000000007e+01,-2.971368399999999799e+00,-3.181713400000000247e-01,6.886534800000000400e-01
1.342717099999999952e+01,-2.982252599999999809e+00,-4.285435499999999953e-01,6.936618500000000243e-01
1.343987399999999965e+01,-3.001295999999999964e+00,-3.986028699999999980e-01,7.037008999999999626e-01
1.332755399999999923e+01,-2.968798000000000048e+00,-3.234263099999999946e-01,6.835540599999999634e-01
1.332952300000000001e+01,-2.970006900000000005e+00,-3.297964899999999977e-01,6.814281100000000313e-01
1.298919300000000021e+01,-2.919549299999999903e+00,-1.681986400000000104e-01,5.576748700000000447e-01
1.344904299999999964e+01,-3.014099299999999815e+00,-4.186941599999999819e-01,7.098610899999999724e-01
1.343858799999999931e+01,-3.007428899999999850e+00,-4.356864100000000239e-01,7.008319499999999813e-01
1.335998999999999981e+01,-2.972703500000000165e+00,-3.809430899999999842e-01,6.699922200000000272e-01
1.323579999999999934e+01,-2.921409800000000168e+00,-2.941270500000000010e-01,6.394424600000000458e-01
1.353123899999999935e+01,-3.068749700000000136e+00,-4.337376600000000249e-01,7.597391700000000192e-01
1.354448099999999933e+01,-3.062594400000000050e+00,-4.548907699999999998e-01,7.879326199999999725e-01
1.364346699999999935e+01,-3.123780800000000024e+00,-5.630990200000000057e-01,8.016847999999999752e-01
1.360600499999999968e+01,-3.123300400000000199e+00,-5.665539899999999518e-01,8.040654900000000493e-01
1.361334399999999967e+01,-3.082782700000000098e+00,-4.790174999999999850e-01,8.351145899999999900e-01
1.359237399999999951e+01,-3.092217799999999794e+00,-4.743029200000000167e-01,8.246162000000000214e-01
1.361863300000000088e+01,-3.088051500000000171e+00,-4.947676100000000243e-01,8.235655600000000298e-01
1.360579599999999978e+01,-3.092476700000000189e+00,-4.913823800000000075e-01,8.044614799999999510e-01
1.347609199999999952e+01,-3.016126700000000049e+00,-4.439763600000000143e-01,7.203984900000000025e-01
1.345951999999999948e+01,-3.018318600000000185e+00,-4.484672699999999734e-01,7.235949999999999882e-01
1.346545399999999937e+01,-3.029596000000000178e+00,-4.605902399999999841e-01,6.938922199999999485e-01
1.345433700000000066e+01,-3.031620300000000157e+00,-4.597137399999999818e-01,6.970264299999999746e-01
1.347958500000000015e+01,-3.017444400000000027e+00,-4.178719399999999973e-01,7.438214499999999951e-01
1.349152899999999988e+01,-3.036591099999999877e+00,-4.012258200000000108e-01,7.691607099999999697e-01
1.331136899999999912e+01,-2.963002100000000194e+00,-2.891910500000000050e-01,6.842458700000000338e-01
1.335711399999999927e+01,-2.992131800000000119e+00,-2.916829300000000069e-01,7.044955899999999493e-01
1.337759800000000077e+01,-2.990211799999999975e+00,-2.846244600000000236e-01,7.002557999999999838e-01
1.348636400000000002e+01,-3.037925700000000173e+00,-5.461174500000000043e-01,6.961781000000000219e-01
1.348671099999999967e+01,-3.042084299999999963e+00,-5.413431899999999741e-01,6.976241199999999587e-01
1.349955100000000030e+01,-3.014657800000000165e+00,-5.242902900000000477e-01,7.089624100000000428e-01
1.350340500000000077e+01,-3.017862000000000045e+00,-5.228372500000000311e-01,7.069533700000000254e-01
1.348687600000000053e+01,-3.053931700000000138e+00,-5.324292999999999942e-01,6.897073400000000021e-01
1.350709499999999963e+01,-3.052231700000000103e+00,-5.110080200000000072e-01,6.911684000000000161e-01
1.350233099999999986e+01,-3.037001099999999898e+00,-4.972251899999999836e-01,7.332599800000000334e-01
1.358846600000000038e+01,-3.080419599999999924e+00,-4.802160600000000001e-01,7.933577000000000545e-01
1.356664699999999968e+01,-3.069695199999999957e+00,-5.187347399999999720e-01,7.603732100000000216e-01
1.357995500000000000e+01,-3.077372899999999856e+00,-5.430528100000000524e-01,7.671154000000000028e-01
1.356224500000000077e+01,-3.071949599999999947e+00,-5.151625300000000074e-01,7.661604699999999823e-01
1.344050999999999974e+01,-3.025452700000000217e+00,-3.652675499999999964e-01,7.276739300000000243e-01
1.344139400000000073e+01,-2.997670700000000021e+00,-4.127710299999999832e-01,7.132494400000000123e-01
1.341608300000000042e+01,-3.018729800000000019e+00,-4.107971200000000156e-01,6.882433199999999918e-01
1.341492500000000021e+01,-3.003653200000000023e+00,-3.839613800000000188e-01,7.071196299999999990e-01
1.350882099999999930e+01,-3.029310999999999865e+00,-4.482049599999999856e-01,7.492563800000000551e-01
1.348734900000000003e+01,-3.029391200000000062e+00,-4.478992099999999921e-01,7.400569599999999859e-01
1.350760099999999930e+01,-3.041246800000000139e+00,-4.673960600000000021e-01,7.560566199999999570e-01
1.350402000000000058e+01,-3.043472400000000189e+00,-4.682007300000000094e-01,7.542147000000000157e-01
1.351639600000000030e+01,-3.043356800000000195e+00,-4.378222999999999976e-01,7.708807600000000537e-01
1.352100100000000005e+01,-3.031458900000000067e+00,-4.981197700000000173e-01,7.457994799999999591e-01
1.352443599999999968e+01,-3.040803499999999993e+00,-4.980594700000000041e-01,7.366063900000000553e-01
1.341487000000000052e+01,-2.996790799999999866e+00,-3.672360199999999963e-01,7.244901900000000339e-01
1.336877299999999913e+01,-2.961910699999999785e+00,-3.880129099999999887e-01,6.753670800000000085e-01
1.324408900000000067e+01,-2.924400400000000122e+00,-3.161244400000000065e-01,6.316942899999999916e-01
1.347035699999999991e+01,-3.028163600000000066e+00,-3.840932799999999814e-01,7.432817099999999844e-01
1.344334300000000049e+01,-3.021616999999999997e+00,-4.060639799999999910e-01,7.174543300000000290e-01
1.343404499999999935e+01,-3.024931099999999873e+00,-4.381519199999999725e-01,7.058439899999999767e-01
1.337632600000000060e+01,-2.991879899999999814e+00,-3.518632400000000215e-01,7.004123300000000274e-01
1.336172600000000088e+01,-2.982883600000000079e+00,-3.819374500000000117e-01,6.761620000000000408e-01
1.349794699999999992e+01,-3.037104199999999921e+00,-4.091411699999999985e-01,7.459822299999999684e-01
1.303441199999999967e+01,-2.932297800000000176e+00,-1.732097599999999904e-01,5.762845300000000170e-01
1.296170500000000025e+01,-2.929044100000000039e+00,-1.205464400000000047e-01,5.623573699999999675e-01
1.321458200000000005e+01,-2.923993299999999795e+00,-3.272194700000000123e-01,6.171714000000000366e-01
1.331521799999999978e+01,-2.974991900000000022e+00,-2.683726799999999746e-01,6.812142100000000422e-01
1.333036599999999972e+01,-2.980987799999999854e+00,-2.901808300000000007e-01,6.810690299999999642e-01
1.333416000000000068e+01,-2.984082200000000018e+00,-2.832738000000000200e-01,6.846611700000000411e-01
1.336224499999999971e+01,-2.973246000000000056e+00,-2.917577599999999771e-01,7.124838799999999583e-01
1.335980299999999943e+01,-2.963372500000000187e+00,-3.004067799999999844e-01,7.073928600000000122e-01
1.335245600000000010e+01,-2.982132800000000028e+00,-2.713510399999999878e-01,7.089021300000000192e-01
1.321464300000000058e+01,-2.930792900000000145e+00,-2.853272199999999925e-01,6.287485000000000435e-01
1.323676999999999992e+01,-2.934790299999999963e+00,-3.276623799999999753e-01,6.237254500000000146e-01
1.350524599999999964e+01,-3.029144300000000012e+00,-4.462306899999999854e-01,7.483541599999999905e-01
1.350849900000000048e+01,-3.031001100000000115e+00,-4.345254700000000248e-01,7.562727099999999592e-01
1.341407000000000060e+01,-3.009302299999999875e+00,-3.360644300000000251e-01,7.215705199999999930e-01
1.339635499999999979e+01,-3.006298300000000090e+00,-3.250966900000000215e-01,7.130573399999999840e-01
1.345147200000000076e+01,-3.003485299999999913e+00,-4.426530799999999766e-01,7.217444499999999818e-01
1.359367600000000031e+01,-3.114413700000000063e+00,-4.892648399999999786e-01,8.209800200000000325e-01
1.361234900000000003e+01,-3.110815399999999897e+00,-4.888743899999999920e-01,8.156016299999999664e-01
1.312244600000000005e+01,-2.924193400000000054e+00,-2.139472400000000107e-01,6.038261400000000112e-01
1.337424599999999941e+01,-2.979737099999999916e+00,-3.666620700000000066e-01,6.863549700000000087e-01
1.338417199999999951e+01,-2.973967000000000027e+00,-3.375556499999999849e-01,7.125260599999999611e-01
1.337688600000000072e+01,-2.985030000000000072e+00,-3.453677700000000184e-01,7.035820600000000091e-01
1.336747500000000066e+01,-2.989108299999999829e+00,-3.546020799999999862e-01,6.887732800000000433e-01
1.341360099999999989e+01,-3.012032599999999949e+00,-3.318670599999999915e-01,7.248461000000000487e-01
1.349278100000000080e+01,-3.022642199999999946e+00,-5.035526999999999642e-01,7.180182400000000298e-01
1.348531900000000050e+01,-3.030354200000000109e+00,-3.998397899999999727e-01,7.436313900000000032e-01
1.346417100000000033e+01,-3.019185999999999925e+00,-3.493883300000000247e-01,7.662808199999999736e-01
1.323969999999999914e+01,-2.934903499999999887e+00,-3.781631999999999771e-01,6.186900499999999914e-01
1.326018200000000036e+01,-2.922985000000000166e+00,-4.026204600000000133e-01,6.232836499999999669e-01
1.327508300000000041e+01,-2.919329100000000121e+00,-4.046770000000000089e-01,6.239730199999999893e-01
1.326594399999999929e+01,-2.921158999999999839e+00,-4.199579299999999793e-01,6.284640599999999910e-01
1.323063999999999929e+01,-2.957848799999999834e+00,-2.878375899999999765e-01,6.346286100000000374e-01
1.323917299999999919e+01,-2.955502399999999863e+00,-2.861470799999999981e-01,6.316809199999999791e-01
1.325895099999999971e+01,-2.951114099999999851e+00,-2.836897800000000025e-01,6.461825900000000011e-01
1.330061000000000071e+01,-2.939181500000000113e+00,-4.153838599999999937e-01,6.402754200000000395e-01
1.331820300000000046e+01,-2.950357299999999849e+00,-4.034262800000000260e-01,6.280274000000000134e-01
1.331344200000000022e+01,-2.941331400000000151e+00,-4.422182700000000244e-01,6.208201800000000548e-01
1.331121699999999919e+01,-2.948742900000000056e+00,-3.738985499999999962e-01,6.519083100000000464e-01
1.355137000000000036e+01,-3.069869100000000017e+00,-4.188529699999999911e-01,8.120834999999999582e-01
1.356648700000000041e+01,-3.070760400000000168e+00,-5.297559800000000152e-01,7.436772699999999459e-01
1.356581199999999932e+01,-3.068442999999999810e+00,-5.280723499999999682e-01,7.499841900000000505e-01
