N,s_gap,s_gap0,s_rms,sky,s_tempel,m_gap,m_rms
8,258.6099761425515,258.7066287524366,230.50913215817434,0.19745173071165847,230.450393,25234642387250.63,20088412066631.703
6,425.4666000014283,425.52535496345615,363.66652946285694,0.2304636706156601,363.369321,78923828152215.69,57820659018657.91
6,268.4158071309647,268.50893005218137,225.47917408842613,0.2367371484350476,225.211699,32521135918837.523,23018280998508.36
5,528.9767370040113,529.0239959504776,464.0261123532498,0.41794327689682953,463.801117,219240561452224.8,169086959526495.25
5,274.4318723951237,274.52295457082175,229.2390505052087,0.2691653763563613,229.114647,38593604998802.914,27013697081906.207
7,394.6644006767952,394.72774055236346,350.1642333826094,0.22219853467728223,349.982879,65582192549116.36,51735239808945.75
5,273.10429875020014,273.19582353293504,229.73799494998747,0.5218404708202673,229.500602,73677511443831.66,52295426044076.16
7,478.817177414214,478.86938656267733,420.7545073555416,0.35830940459734145,420.400084,154474454374430.97,119555731387367.81
6,513.2664596868642,513.3151650199782,436.9849519878042,0.22844645924734547,436.691101,113482417499845.47,82493558027966.48
25,550.0937061060497,550.139151031345,532.2738436576674,0.5346579854809518,614.177208,302508389077481.8,283378160164399.0
5,359.3527973832537,359.4223601658219,322.0268730138537,0.24715117943474063,321.829008,60520563043164.14,48694673291290.63
16,319.10017778374856,319.1785134710981,298.6498127477755,0.3503851356897933,355.951744,67588448448973.56,59271872460887.445
5,462.7885844613048,462.84260165600386,376.1659327955843,0.6049996915754817,375.744688,242711454587932.53,160921585519473.25
5,320.0683316487228,320.1464304414416,263.2690373078818,0.36011626385688167,262.930739,69867152034041.51,47432688769744.21
7,309.3310844458041,309.41189344370264,290.4219539512733,0.4417910684519508,290.367735,79962814391787.39,70563880057352.98
18,656.122341124676,656.1604426685029,617.7075090886694,0.4479098804245848,617.2749,360003530028087.25,319410678187202.56
5,405.5577508338719,405.61938965171396,333.43115433182516,0.2286661525782336,333.188611,71216143791084.19,48303629060846.95
5,646.5497367409663,646.5884023703278,550.7990888383587,0.19026074207610935,550.582011,149601696469129.5,108881889061579.52
7,394.12449652328183,394.18792315306973,336.4435849916219,0.23400771111001253,336.532062,68849137447677.33,50311086600866.76
5,328.5815431927354,328.65761900025905,273.6799278344026,0.3338795826639944,273.404154,68282517364050.65,47523003844714.766
12,269.3508334885127,269.4436332537039,243.99995461260613,0.260137472960588,243.990325,35953263497456.55,29554885588290.38
6,381.6146644939307,381.68016998111824,325.495593824955,0.16574722341912998,325.371522,45883796765299.375,33474106643161.28
11,203.86186224819429,203.98445744541849,186.64145377237776,0.18156137657953766,186.495769,14488223279878.018,12162105645515.63
6,324.9221144526238,324.99904686070073,276.49007699227286,0.36490683771907795,276.176071,72932293688523.92,52960586998076.71
8,388.0461219619357,388.1105419461026,350.6952118665814,0.3070271746611625,337.051976,87381967056852.36,71497758770071.25
7,203.97525230359219,204.09777939094312,181.1315072343977,0.15556070542533562,180.931447,12443367110999.447,9832329064899.477
6,227.4972389022099,227.60710381736587,190.27419824398876,0.322263605536363,190.142831,31807649666948.29,22319338246560.914
6,521.1914930545407,521.2394578621436,435.94383483933893,0.21127005805217414,435.43372,108261722146054.12,75983667972941.25
9,339.1248452635014,339.1985564164355,307.70285841503244,0.302331889581773,307.482749,65883151676233.47,54332581016224.08
6,518.263278915285,518.3115147013643,476.2538095479513,0.33658033171748125,475.934612,169855617924555.6,143650340350176.25
7,228.6010948547093,228.71042951464148,202.34674270742002,0.3183944667205098,202.161726,31732134144288.73,24914487150717.598
10,331.11915618076205,331.1946490960563,338.07039153801765,0.14814735819511446,335.551781,30983492836925.617,32286357196119.137
9,282.2002536524304,282.288829324676,258.2659393874156,0.31370971984384444,258.064012,47476063268687.49,39826185660212.41
5,930.9783299900643,931.0051830742345,757.3464471873436,0.0698366336429048,643.761606,114129679251759.5,75805853764221.34
5,358.3343533351419,358.40411378793397,290.7628466892742,0.2597223132417655,290.809992,63214491222961.36,41774408085258.984
7,463.1816198210058,463.2355911844542,427.2863533241213,0.6730549178993286,427.120425,270235139607859.28,230274009989149.0
19,411.12707657167755,411.1878805246745,386.69735086768253,0.39184197542100985,386.445296,124781584481638.6,110513489243833.61
6,219.0431179374669,219.15722099845817,193.15813876050277,0.304197040987599,193.10185,27866604446475.0,21716746939544.37
5,261.83745741449997,261.9329190943553,222.66591662860029,0.1355368460302972,222.439469,17810499348683.707,12915448915539.86
10,553.8894961423231,553.9346296602123,503.50709471261155,0.3092174386463354,502.996241,178161952188314.47,147473582975956.16
6,375.49815312167203,375.56472544394614,313.98777988057896,0.20982751508782332,311.002159,56139110186753.72,39376576238466.99
6,609.9911646513654,610.0321474748106,534.7013952323855,0.3723639521273705,534.486626,259387366322425.88,199733444328252.25
7,457.9782933368152,458.0328778239636,413.1188913275364,0.3187104056498234,721.145089,125932411946480.95,102658798958617.28
5,277.8312502911624,277.92121840253674,238.5400949517617,0.3614077205519542,238.482923,52962824739454.79,39146478786900.86
14,354.6537036099607,354.7241879041544,340.6207919431972,0.31090779419315756,340.266312,74022324284244.05,68328931740954.695
5,394.5061832670114,394.5695485410713,327.15427643067005,0.18398636659346168,326.810721,54350720337578.305,37499731512328.34
5,205.49868840958118,205.62030769857859,178.95168191782844,0.28572284910842943,178.905894,23075298366994.523,17539953628005.771
10,642.0015701377125,642.040509671538,594.0035058243726,0.29992990567576683,564.800781,231647302637381.94,198555068037734.75
5,346.4821473735799,346.5542936519574,276.83616814917445,0.3024615204227685,276.705726,68776081008662.086,44079114423700.125
25,349.7993372912257,349.87079953803044,337.1149689316279,0.3618853033530354,336.715401,83724745034823.58,77813761257056.34
5,222.5928978013876,222.70518213912086,182.2463360214383,0.19252269465704525,182.088336,18279460306721.934,12294977643627.867
5,281.4723145030526,281.56111917611304,230.2020545141222,0.26431574477838565,230.225032,39856390435479.38,26752591040591.113
11,606.1127155236758,606.1539605739489,554.6887514705818,0.36148474175875944,554.559346,248702477513181.03,208590982964187.62
9,409.9176597330113,409.9786430547192,395.72816435941326,0.27820582782896186,395.697577,88347638385340.12,82388716896899.3
9,533.9117777641609,533.9585999263302,471.4194633008504,0.48711340498564676,471.241993,259953367556066.44,203070549995582.1
6,577.0584287031771,577.101750246332,505.64473325147776,0.28984447537136776,466.255987,181235316821785.38,139479798263720.44
6,335.9298518466202,336.0042639040347,283.68181101825263,0.36807797231755457,283.282816,78582972210759.9,56206388058034.555
5,233.15238960471677,233.25959096763768,190.0567977226306,0.22240663260374446,190.004452,23120874454713.37,15417155413062.527
24,453.6054895068432,453.6606001304751,440.55235049969855,0.4253361875435035,464.775358,164476660536044.22,155227093254809.38
6,339.148110364605,339.2218164621525,304.4129830664993,0.24060688561031274,304.208724,52544693617580.99,42413037965851.664
5,299.16238442026133,299.24593940773235,241.30254335717433,0.2228519198637218,241.088461,37976871421285.53,24799996605311.062
7,165.5394838979749,165.69043644461766,143.57965433740137,0.19843898715683433,143.47134,10470380957949.014,7895955370642.082
5,368.801651913618,368.86943280002674,302.6445591509683,0.26421384022544947,302.430499,68074796870689.96,46001756833751.266
5,409.9855022566631,410.0464754886308,333.66458048259364,0.22320019452086487,300.687834,71041511407395.33,47224473356431.195
14,315.7189263514352,315.79810078039253,295.2797005917571,0.34596241802121325,295.011274,65348070842977.42,57228142368928.86
5,242.18415850992642,242.28736375048777,198.62996798141324,0.13606973178964468,198.527333,15316758967718.553,10337873664350.205
5,282.9833836711894,283.071714295151,234.16979634482084,0.3211513562978509,234.199402,48859964505285.33,33568599695832.58
13,362.669827296079,362.73875396897944,336.0992554679427,0.2319344349523148,414.425473,57870689021965.82,49768100946321.39
8,346.5191040128361,346.59124259833624,311.59271615110896,0.4406997539319785,311.440741,99897226259308.22,80927237912859.72
7,957.5830996185014,957.6092066573799,845.0544220507844,0.3545874398736268,844.258561,604425746096568.5,471660078135497.44
8,350.49213858098057,350.56345960049697,315.8076808865774,0.2906236012546724,315.564384,67632839750831.46,55010032802596.664
6,449.8474134422411,449.9029844096109,409.7062915457245,0.1922126513385306,412.089574,73630038865067.89,61176403958070.37
12,215.1741169719185,215.2902705991259,198.73397537437563,0.20756538409491868,198.747532,18414777424242.25,15729489089869.643
7,489.70668963265666,489.75773793884576,456.54530224971137,0.32464421908936075,456.24675,146468874216787.97,127461824690757.56
5,547.4595410864823,547.5052046571082,456.8448885009451,0.4926150536986957,456.49148,276262607397356.6,192947819288925.38
7,316.3378205943515,316.4168401624416,276.28400732745524,0.3130318056335176,276.075924,59410090738415.12,45425683932189.016
5,323.73555184010235,323.81276615540594,274.5328048068531,0.40647898640938557,274.423636,80577368705115.94,58114032537486.07
5,673.3491828974538,673.386309712834,551.4903728289222,0.2740770868120255,550.965516,232846861175782.44,156729712715296.2
8,230.36092672829326,230.46942652577175,202.2104865487888,0.38041454778266554,202.063533,38434185411816.26,29682129111808.703
12,305.0997191538165,305.1816485762827,302.23230946879215,0.38653076151935994,302.052195,68156632213587.31,66892654997751.516
15,599.2760068252134,599.3177223780165,589.1281469464518,0.48015757700364864,588.714605,322253420463759.7,311520780220133.7
5,116.85381573133726,117.06756276173739,117.85493225718004,0.24284064446069037,117.780011,6411991318710.812,6521360546207.174
10,214.90058414767,215.01688553927525,197.8201209710953,0.22240105099547122,197.503518,19669758070832.723,16690661665214.154
5,226.680925729292,226.79118609304197,190.12202208431341,0.3685478104346087,189.734431,36075267439776.56,25454902529249.09
5,275.4721651888881,275.56290351542975,242.73478236219827,0.1618000674604651,242.55269,23477561952056.625,18268537041870.727
10,292.5680932029386,292.65353092078584,262.1946508718429,0.37884660859012115,262.108137,61482962703849.82,49474852618516.84
6,219.6721784182553,219.78595489935608,182.35645137357835,0.16888930834561314,182.236009,15638289498130.828,10810766087987.525
6,368.90124627198315,368.9690088625634,311.4405753309453,0.43422900052888086,311.082867,111446941586073.58,79672307859399.94
6,423.70774177520997,423.76674060177027,361.03754565143794,0.5269182713668719,360.688937,177660848826457.06,129358637938590.64
5,588.3709950080541,588.4134836717864,482.0333703923531,0.22823681278530655,481.606433,148626768853306.9,100112374877178.7
5,460.8503944880116,460.9046388351455,374.2187976255068,0.5379222681480296,374.284115,214216056320490.06,141763045821374.4
5,388.1530802231342,388.21748245887494,384.2842576447934,0.25392606582436933,383.943738,72430141363217.06,71005996084622.25
10,566.4259132339007,566.4700479132664,529.5932839239191,0.27447957961467784,529.133628,165496039369970.38,144845109622584.66
22,404.1833548696077,404.24520325373214,393.35645364758494,0.3718607271774401,385.970206,114540553496879.0,108538854101881.28
7,426.3011529182899,426.3597928738863,362.03063745880013,0.25028478684064753,361.602389,85982231290858.48,62189712122469.26
6,294.29784873206626,294.38278442925656,264.1553772345383,0.2792688408208899,263.911631,45978176167872.71,37112355303941.0
6,261.2502736197354,261.34594977995476,221.6791465554622,0.4694681211526289,221.509616,60757900333862.664,43872351489884.51
5,155.73121378526898,155.89166413581307,124.83511743419265,0.21010218738016498,124.771099,9816495304693.416,6331953666446.517
7,250.9685788212948,251.06817312351734,218.7782135461899,0.3003304102975757,218.565859,36035290764891.734,27449500384808.13
5,415.83704610112545,415.8971614595482,356.86592317056727,0.2373463661812713,356.779428,77654430509313.9,57345376912909.875
5,545.9349747491498,545.9807658282065,438.55856083379103,0.2297646128588089,438.356679,128980414395107.22,83558568582146.89
6,458.4932106702573,458.5477338628127,400.6233867061434,0.53828022957793,400.426575,212187854727444.94,162385065683106.03
6,232.3358362602367,232.44341421245628,198.10462698486006,0.1706427112659111,198.01463,17656616263302.816,12871648702398.166
5,397.7579402104899,397.8207875419429,381.73866791364287,0.17174369394655106,381.501526,51597713650913.62,47559609186427.57
6,450.24589670639983,450.30141849759934,377.02096075246186,0.1956491994755376,376.726135,75066415919812.17,52799820815081.55
8,295.9793958710728,296.0638491613004,266.13825555591154,0.46928068569122744,266.154015,77783330829567.56,63007236878754.04
8,351.2689156745161,351.3400790105653,314.5127253392064,0.3834769825309426,314.449048,89414389664652.36,71821465898151.62
6,369.7617982084206,369.82940312301395,317.3594594642391,0.30978173842089024,317.021935,80115486670609.11,59175704776772.1
5,139.88960318736295,140.06820153024694,115.98351258415292,0.18856746925181095,115.978721,7128849379189.426,4916481199437.935
5,825.4760545913533,825.5063395902583,672.668762304632,0.39920253734268435,672.313833,506379348831084.9,337430273412454.2
5,256.5560400153865,256.65346611409046,218.2257131113722,0.22240705808305147,218.236267,27949346571781.742,20278378798620.527
7,314.2718904532181,314.35142934149275,270.15503585347767,0.25959348851326575,270.177358,48712231435923.195,36091421088505.55
